cidade,ano,mes,infeccoes,populacao,infe_pop,max,media,min,ind_pluv,Aruja,Barueri,Biritiba_Mirim,Caieiras,Cajamar,Carapicuiba,Cotia,Diadema,Embu,Embu_Guacu,Ferraz_de_Vasconcelos,Francisco_Morato,Franco_da_Rocha,Guararema,Guarulhos,Itapecerica_da_Serra,Itapevi,Itaquaquecetuba,Jandira,Juquitiba,Mairipora,Maua,Mogi_das_Cruzes,Osasco,Pirapora_do_Bom_Jesus,Poa,Ribeirao_Pires,Rio_Grande_da_Serra,Santa_Isabel,Santana_do_Parnaiba,Santo_Andre,Sao_Bernardo_do_Campo,Sao_Caetano_do_Sul,Suzano,Taboao_da_Serra,Sao_Paulo,Vargem_Grande_Paulista
Ferraz de Vasconcelos,2023,3,5,179198,0.00002790209712161970,27,22,18,154.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,4,10,179198,0.00005580419424323930,25,20,17,93.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,5,22,179198,0.00012276922733512700,23,18,14,68.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,6,5,179198,0.00002790209712161970,22,16,13,57.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,7,1,179198,0.00000558041942432393,22,16,12,46.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,8,1,179198,0.00000558041942432393,23,17,12,43.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,9,0,179198,0.00000000000000000000,24,18,14,99.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,10,1,179198,0.00000558041942432393,25,19,16,105.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,11,5,179198,0.00002790209712161970,26,21,17,127.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferraz de Vasconcelos,2023,12,5,179198,0.00002790209712161970,27,22,18,180.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,1,1,165139,0.00000605550475659899,27,23,19,214.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,2,4,165139,0.00002422201902639590,28,23,19,187.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,3,36,165139,0.00021799817123756300,27,22,19,137.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,4,32,165139,0.00019377615221116800,26,21,17,76.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,5,15,165139,0.00009083257134898480,23,18,14,60.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,6,8,165139,0.00004844403805279190,22,17,13,50.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,7,1,165139,0.00000605550475659899,22,16,12,38.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,8,1,165139,0.00000605550475659899,24,18,13,39.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,9,2,165139,0.00001211100951319800,25,19,15,104.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,10,0,165139,0.00000000000000000000,26,20,16,104.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,11,5,165139,0.00003027752378299490,26,21,18,127.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Francisco Morato,2023,12,1,165139,0.00000605550475659899,27,22,19,184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,1,5,144849,0.00003451870568661160,28,23,20,214.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,2,28,144849,0.00019330475184502500,28,23,20,188.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,3,63,144849,0.00043493569165130600,27,23,19,139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,4,216,144849,0.00149120808566162000,26,21,17,78.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,5,91,144849,0.00062824044349633100,23,18,15,61.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,6,19,144849,0.00013117108160912400,22,17,13,51.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,7,2,144849,0.00001380748227464460,22,17,12,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,8,2,144849,0.00001380748227464460,24,18,13,39.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,9,0,144849,0.00000000000000000000,25,19,15,102.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,10,0,144849,0.00000000000000000000,26,21,17,104.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,11,8,144849,0.00005522992909857850,27,21,18,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franco da Rocha,2023,12,16,144849,0.00011045985819715700,27,22,19,183.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,1,0,31236,0.00000000000000000000,29,23,20,216.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,2,3,31236,0.00009604302727621980,29,24,20,197.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,3,4,31236,0.00012805736970162600,28,23,19,153.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,4,2,31236,0.00006402868485081320,27,22,18,93.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,5,3,31236,0.00009604302727621980,24,19,15,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,6,2,31236,0.00006402868485081320,23,17,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,7,0,31236,0.00000000000000000000,23,17,13,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,8,0,31236,0.00000000000000000000,24,18,13,42.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,9,0,31236,0.00000000000000000000,25,19,15,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,10,4,31236,0.00012805736970162600,26,21,17,105.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,11,2,31236,0.00006402868485081320,27,22,18,129.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guararema,2023,12,5,31236,0.00016007171212703300,28,23,19,181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,1,71,1291771,0.00005496330231906430,28,23,19,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,2,93,1291771,0.00007199418472778840,28,23,20,196.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,3,290,1291771,0.00022449799538772700,27,22,19,147.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,4,532,1291771,0.00041183770188369300,26,21,17,86.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,5,507,1291771,0.00039248442641923400,23,18,15,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,6,164,1291771,0.00012695748704685300,22,17,13,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,7,42,1291771,0.00003251350278029160,22,16,13,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,8,15,1291771,0.00001161196527867560,24,18,13,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,9,31,1291771,0.00002399806157592950,24,19,15,98.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,10,26,1291771,0.00002012740648303760,25,20,16,104.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,11,25,1291771,0.00001935327546445930,26,21,18,126.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guarulhos,2023,12,57,1291771,0.00004412546805896710,27,22,19,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,1,2,158522,0.00001261654533755570,27,23,20,217.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,2,1,158522,0.00000630827266877784,28,23,20,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,3,2,158522,0.00001261654533755570,27,22,19,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,4,8,158522,0.00005046618135022270,25,21,18,92.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,5,1,158522,0.00000630827266877784,23,18,15,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,6,1,158522,0.00000630827266877784,22,17,14,62.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,7,0,158522,0.00000000000000000000,22,17,13,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,8,0,158522,0.00000000000000000000,23,17,14,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,9,1,158522,0.00000630827266877784,23,18,15,93.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,10,1,158522,0.00000630827266877784,24,19,16,103.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,11,1,158522,0.00000630827266877784,25,21,17,123.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapecerica da Serra,2023,12,1,158522,0.00000630827266877784,26,22,19,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,1,1,232297,0.00000430483389798405,28,23,20,213.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,2,2,232297,0.00000860966779596809,28,23,20,191.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,3,4,232297,0.00001721933559193620,27,23,19,140.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,4,9,232297,0.00003874350508185640,26,21,18,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,5,6,232297,0.00002582900338790430,23,18,15,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,6,1,232297,0.00000430483389798405,22,17,13,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,7,0,232297,0.00000000000000000000,22,17,13,43.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,8,0,232297,0.00000000000000000000,23,18,14,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,9,1,232297,0.00000430483389798405,24,19,15,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,10,1,232297,0.00000430483389798405,25,20,17,101.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,11,1,232297,0.00000430483389798405,26,21,18,123.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itapevi,2023,12,0,232297,0.00000000000000000000,27,22,19,176.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,1,3,369275,0.00000812402680928847,28,23,19,218.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,2,6,369275,0.00001624805361857690,28,23,19,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,3,18,369275,0.00004874416085573080,27,22,19,152.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,4,55,369275,0.00014894049150362200,25,21,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,5,78,369275,0.00021122469704150000,23,18,14,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,6,18,369275,0.00004874416085573080,22,16,13,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,7,2,369275,0.00000541601787285898,22,16,12,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,8,2,369275,0.00000541601787285898,23,17,13,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,9,3,369275,0.00000812402680928847,24,18,14,100.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,10,1,369275,0.00000270800893642949,25,20,16,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,11,3,369275,0.00000812402680928847,26,21,17,128.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itaquaquecetuba,2023,12,5,369275,0.00001354004468214750,27,22,18,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,1,1,118045,0.00000847134567326020,28,23,20,214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,2,1,118045,0.00000847134567326020,28,24,20,191.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,3,5,118045,0.00004235672836630100,27,23,20,141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,4,18,118045,0.00015248422211868400,26,21,18,81.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,5,11,118045,0.00009318480240586220,23,18,15,64.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,6,4,118045,0.00003388538269304080,22,17,14,56.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,7,2,118045,0.00001694269134652040,22,17,13,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,8,0,118045,0.00000000000000000000,24,18,14,39.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,9,0,118045,0.00000000000000000000,24,19,15,92.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,10,0,118045,0.00000000000000000000,25,20,17,101.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,11,3,118045,0.00002541403701978060,26,21,18,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jandira,2023,12,0,118045,0.00000000000000000000,27,23,19,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,1,2,27404,0.00007298204641658150,27,23,20,216.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,2,3,27404,0.00010947306962487200,28,23,20,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,3,3,27404,0.00010947306962487200,27,23,20,154.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,4,0,27404,0.00000000000000000000,25,21,18,96.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,5,0,27404,0.00000000000000000000,23,19,16,73.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,6,0,27404,0.00000000000000000000,22,17,14,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,7,0,27404,0.00000000000000000000,22,17,13,55.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,8,0,27404,0.00000000000000000000,23,18,14,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,9,0,27404,0.00000000000000000000,23,18,15,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,10,0,27404,0.00000000000000000000,24,20,16,102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,11,1,27404,0.00003649102320829080,25,21,18,120.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juquitiba,2023,12,0,27404,0.00000000000000000000,27,22,19,169.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mairiporã,2023,1,3,93853,0.00003196488125046620,27,22,19,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mairiporã,2023,2,1,93853,0.00001065496041682210,28,23,19,191.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mairiporã,2023,3,3,93853,0.00003196488125046620,27,22,19,141.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
